run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0283	gpt-oss:20b	prescription_of_result	complex_03	complex	structured_wording	0.00		0.00	21346	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and city for Q3 1997 California Daily Paper",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.quarter='Q3'",\n    "date_dim.the_year='1997'",\n    "customer_dim.state_province='California	5808	5808	1452	1452	1370	256	1626	21330	1	1932	19374	708.76	13.21	true			2026-09-20 01:22:25
run_0284	gpt-oss:20b	prescription_of_result	complex_04	complex	natural_wording	0.00	0.84	0.00	15568	true	0.75	0.70	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	false	false	false	0	1	1	1	0	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Food sales by quarter and brand in Washington 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",\n    "date_dim.the_year='1997'"\n  ]\n}	5792	5792	1448	1448	1366	182	1548	15552	1	1976	13553	691.29	13.43	true			2026-09-20 01:22:47
run_0285	gpt-oss:20b	prescription_of_result	complex_05	complex	natural_wording	0.00		0.00	20258	false						false	false	70.00	80.00	false	true	true	true	true	false	false	0	0	0	2	2	1	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "Avg sales by category and store type for Daily Paper promo in CA Q3 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "date_dim.quarter='Q3 1997'"\n  ]	5812	5812	1453	1453	1369	256	1625	20241	1	1957	18261	699.36	14.02	true			2026-09-20 01:23:02
run_0286	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	simple_01	simple	structured_wording	1.00	1.00	1.00	28770	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product category for 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9771	9771	2443	2443	2141	120	2261	28751	1	19645	9047	108.98	13.26	true			2026-09-20 01:23:23
run_0287	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	simple_02	simple	structured_wording	1.00	1.00	1.00	9897	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	9747	9747	2437	2437	2135	106	2241	9879	1	1833	8009	1164.45	13.23	true			2026-09-20 01:23:51
run_0288	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	simple_03	simple	structured_wording	1.00	1.00	1.00	7661	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total Store Sales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	9756	9756	2439	2439	2136	78	2214	7641	1	2006	5603	1064.69	13.92	true			2026-09-20 01:24:01
run_0289	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	simple_04	simple	natural_wording	1.00	1.00	1.00	8522	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales by Product Family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": []\n}	9758	9758	2440	2440	2135	91	2226	8503	2	1829	6640	1167.20	13.70	true			2026-09-20 01:24:09
run_0290	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	simple_05	simple	natural_wording	0.00	0.97	1.00	13529	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue from California stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	9768	9768	2442	2442	2139	161	2300	13514	1	1830	11651	1168.74	13.82	true			2026-09-20 01:24:17
run_0291	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	medium_01	medium	structured_wording	0.00	0.93	0.00	15230	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1998'"\n  ]\n}	9793	9793	2449	2449	2146	181	2327	15215	2	2076	13107	1033.36	13.81	true			2026-09-20 01:24:31
run_0292	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	medium_02	medium	structured_wording	1.00	1.00	1.00	15142	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family for USA stores in 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1997'"\n  ]\n}	9785	9785	2447	2447	2144	183	2327	15123	1	1891	13199	1133.40	13.86	true			2026-09-20 01:24:46
run_0293	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	medium_03	medium	structured_wording	1.00	1.00	1.00	13825	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9790	9790	2448	2448	2143	165	2308	13805	2	1889	11883	1134.13	13.88	true			2026-09-20 01:25:01
run_0294	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	medium_04	medium	natural_wording	0.00	0.97	1.00	15128	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Units purchased by gender for Golden-card customers in USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "customer_dim.gender"\n  ],\n  "sigma": [\n    "customer_dim.country='USA'",\n    "customer_dim.member_card='Golden-card'"\n  ]\n}	9779	9779	2445	2445	2142	183	2325	15107	1	1879	13192	1139.70	13.87	true			2026-09-20 01:25:15
run_0295	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	medium_05	medium	natural_wording	0.00	0.85	0.00	12044	true	1.00	0.50	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	true	false	false	0	0	0	1	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Monthly low-fat product sales in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	9790	9790	2448	2448	2145	140	2285	12023	1	1905	10088	1125.76	13.88	true			2026-09-20 01:25:30
run_0296	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	complex_01	complex	structured_wording	1.00	1.00	1.00	17599	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer state for 1997 USA Milk purchases",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'",\n    "product_dim.product_subcategory='Milk'"\n  ]\n}	9847	9847	2462	2462	2154	209	2363	17580	1	2024	15523	1064.20	13.46	true			2026-09-20 01:25:42
run_0297	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	complex_02	complex	structured_wording	0.00	0.93	0.00	19955	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product subcategory and quarter for 1997 Breakfast Foods in USA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.quarter"\n  ],\n  "sigma": [\n    "product_dim.product_category='Breakfast Foods'",\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1997'"\n  ]\n}	9826	9826	2457	2457	2151	241	2392	19936	1	1915	17989	1122.96	13.40	true			2026-09-20 01:26:00
run_0298	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	complex_03	complex	structured_wording	0.00	0.96	1.00	18878	true	1.00	0.87	1.00	1.00	1.00	false	true	80.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	2	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city for Q3 1997 California customers with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997Q3'",\n    "customer_dim.state_province='California'",\n    "promotion_dim.media_type='Daily Paper'"\n  ]\n}	9849	9849	2463	2463	2155	216	2371	18859	1	2004	16824	1075.10	12.84	true			2026-09-20 01:26:20
run_0299	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	complex_04	complex	natural_wording	0.00	0.84	0.00	20746	true	0.75	0.70	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	false	false	false	0	1	1	1	0	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Food sales by quarter and brand for Washington customers in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",\n    "date_dim.the_year='1997'"\n  ]\n}	9833	9833	2459	2459	2151	246	2397	20725	1	2024	18669	1062.61	13.18	true			2026-09-20 01:26:39
run_0300	gpt-oss:20b	instructions_for_query_generation+prescription_of_result	complex_05	complex	natural_wording	0.00		0.00	21305	false						false	false	10.00	10.00	false	true	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName	9853	9853	2464	2464	2154	256	2410	21285	1	2045	19206	1053.21	13.33	true			2026-09-20 01:27:00
run_0301	gpt-oss:20b	examples	simple_01	simple	structured_wording	1.00	1.00	1.00	22373	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{"cubeName":"sales_cube","queryName":"TotalStoreSalesByProductCategoryFor1997","aggregateFunction":"Sum","measure":"store_sales","gamma":["product_dim.product_category"],"sigma":["date_dim.the_year='1997'"]}	6831	6831	1708	1708	1642	97	1739	22357	1	14890	7418	110.27	13.08	true			2026-09-20 01:27:21
run_0302	gpt-oss:20b	examples	simple_02	simple	structured_wording	1.00	1.00	1.00	7964	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{"cubeName":"sales_cube","queryName":"AverageStoreCostByStoreType","aggregateFunction":"Avg","measure":"store_cost","gamma":["store_dim.store_type"],"sigma":[]}	6807	6807	1702	1702	1636	83	1719	7947	1	1796	6125	910.45	13.55	true			2026-09-20 01:27:43
run_0303	gpt-oss:20b	examples	simple_03	simple	structured_wording	1.00	1.00	1.00	7123	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{"cubeName":"sales_cube","queryName":"TotalStoreSalesEntireCube","aggregateFunction":"Sum","measure":"store_sales","gamma":[],"sigma":[] }	6816	6816	1704	1704	1637	72	1709	7107	2	1809	5269	904.62	13.66	true			2026-09-20 01:27:51
run_0304	gpt-oss:20b	examples	simple_04	simple	natural_wording	1.00	1.00	1.00	7980	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{"cubeName":"sales_cube","queryName":"TotalSalesByProductFamily","aggregateFunction":"Sum","measure":"store_sales","gamma":["product_dim.product_family"],"sigma":[]}	6818	6818	1705	1705	1636	82	1718	7964	1	1811	6126	903.26	13.38	true			2026-09-20 01:27:58
run_0305	gpt-oss:20b	examples	simple_05	simple	natural_wording	0.00	0.97	1.00	12093	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{"cubeName":"sales_cube","queryName":"SalesRevenueFromCaliforniaStores1998","aggregateFunction":"Sum","measure":"store_sales","gamma":[],"sigma":["store_dim.store_state='California'","date_dim.the_year='1998'"]}	6828	6828	1707	1707	1640	136	1776	12076	2	1806	10243	907.79	13.28	true			2026-09-20 01:28:06
run_0306	gpt-oss:20b	examples	medium_01	medium	structured_wording	0.00	0.93	0.00	12631	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{"cubeName":"sales_cube","queryName":"TotalUnitSalesByStoreStateAndQuarterForUSA1998","aggregateFunction":"Sum","measure":"unit_sales","gamma":["store_dim.store_state","date_dim.quarter"],"sigma":["store_dim.store_country='USA'","date_dim.the_year='1998'"]}	6853	6853	1714	1714	1647	142	1789	12614	1	1939	10651	849.37	13.33	true			2026-09-20 01:28:18
run_0307	gpt-oss:20b	examples	medium_02	medium	structured_wording	1.00	1.00	1.00	12269	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{"cubeName":"sales_cube","queryName":"AverageStoreCostByProductFamilyForUSStoresIn1997","aggregateFunction":"Avg","measure":"store_cost","gamma":["product_dim.product_family"],"sigma":["store_dim.store_country='USA'","date_dim.the_year='1997'"]}	6845	6845	1712	1712	1645	137	1782	12251	1	1914	10312	859.05	13.28	true			2026-09-20 01:28:31
run_0308	gpt-oss:20b	examples	medium_03	medium	structured_wording	1.00	1.00	1.00	11931	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{"cubeName":"sales_cube","queryName":"TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997","aggregateFunction":"Sum","measure":"store_sales","gamma":["promotion_dim.media_type","product_dim.product_category"],"sigma":["date_dim.the_year='1997'"]}	6850	6850	1713	1713	1644	136	1780	11918	1	1865	10026	881.13	13.56	true			2026-09-20 01:28:43
run_0309	gpt-oss:20b	examples	medium_04	medium	natural_wording	0.00	0.97	1.00	9972	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{"cubeName":"sales_cube","queryName":"UnitsByGenderForGoldenCardUSA","aggregateFunction":"Sum","measure":"unit_sales","gamma":["customer_dim.gender"],"sigma":["customer_dim.member_card='Golden-card'","customer_dim.country='USA'"]}	6839	6839	1710	1710	1643	108	1751	9955	1	1867	8063	879.81	13.39	true			2026-09-20 01:28:55
run_0310	gpt-oss:20b	examples	medium_05	medium	natural_wording	0.00	0.89	0.00	13171	true	0.75	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{"cubeName":"sales_cube","queryName":"SalesRevenueLowFatMonth1997","aggregateFunction":"Sum","measure":"store_sales","gamma":["date_dim.month_of_year"],"sigma":["product_dim.low_fat='true'","date_dim.the_year='1997'"]}	6850	6850	1713	1713	1646	150	1796	13154	1	2049	11076	803.18	13.54	true			2026-09-20 01:29:05
run_0311	gpt-oss:20b	examples	complex_01	complex	structured_wording	1.00	1.00	1.00	20812	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{"cubeName":"sales_cube","queryName":"TotalStoreSalesByMonthAndStateFor1997USAWithMilk","aggregateFunction":"Sum","measure":"store_sales","gamma":["date_dim.year_and_month","customer_dim.state_province"],"sigma":["date_dim.the_year='1997'","customer_dim.country='USA'","product_dim.product_subcategory='Milk'"]}	6907	6907	1727	1727	1655	246	1901	20794	1	2153	18616	768.37	13.21	true			2026-09-20 01:29:18
run_0312	gpt-oss:20b	examples	complex_02	complex	structured_wording	0.00	0.93	0.00	17310	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{"cubeName":"sales_cube","queryName":"TotalStoreSalesByProductSubcategoryAndQuarterForBreakfastFoodsIn1997InUSA","aggregateFunction":"Sum","measure":"store_sales","gamma":["product_dim.product_subcategory","date_dim.quarter"],"sigma":["product_dim.product_category='Breakfast Foods'","store_dim.store_country='USA'","date_dim.the_year='1997'"]}	6886	6886	1722	1722	1652	202	1854	17293	1	1939	15325	851.85	13.18	true			2026-09-20 01:29:39
run_0313	gpt-oss:20b	examples	complex_03	complex	structured_wording	0.00		0.00	21566	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']		6909	6909	1728	1728	1656	256	1912	21551	1	2122	19401	780.19	13.20	true			2026-09-20 01:29:56
run_0314	gpt-oss:20b	examples	complex_04	complex	natural_wording	0.00		0.00	21845	false						false	false	10.00	10.00	false	true	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{"cubeName":"sales_cube","queryName":"Sales	6893	6893	1724	1724	1652	256	1908	21828	1	2155	19647	766.31	13.03	true			2026-09-20 01:30:18
run_0315	gpt-oss:20b	examples	complex_05	complex	natural_wording	0.00		0.00	21260	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']		6913	6913	1729	1729	1655	256	1911	21245	1	2003	19215	826.10	13.32	true			2026-09-20 01:30:40
run_0316	gpt-oss:20b	instructions_for_query_generation+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	31652	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	10872	10872	2718	2718	2427	123	2550	31630	1	22174	9393	109.45	13.09	true			2026-09-20 01:31:01
run_0317	gpt-oss:20b	instructions_for_query_generation+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	8593	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{"cubeName":"sales_cube","queryName":"AverageStoreCostByStoreType","aggregateFunction":"Avg","measure":"store_cost","gamma":["store_dim.store_type"],"sigma":[]}	10848	10848	2712	2712	2421	92	2513	8572	1	1841	6695	1314.45	13.74	true			2026-09-20 01:31:33
run_0318	gpt-oss:20b	instructions_for_query_generation+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	7546	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{"cubeName":"sales_cube","queryName":"TotalStoreSalesEntireCube","aggregateFunction":"Sum","measure":"store_sales","gamma":[],"sigma":[] }	10857	10857	2715	2715	2422	78	2500	7530	1	1850	5647	1308.98	13.81	true			2026-09-20 01:31:41
