run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0271	devstral-small-2:24b	prescription_of_result	simple_01	simple	structured_wording	0.00		0.00	60024	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']		5730	5730	1433	1433	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 03:47:42
run_0272	devstral-small-2:24b	prescription_of_result	simple_02	simple	structured_wording	0.00		0.00	70516	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by store type",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}\n```	5706	5706	1427	1427	1894	62	1956	70509	107	14245	20430	132.95	3.03	true			2026-09-18 03:48:42
run_0273	devstral-small-2:24b	prescription_of_result	simple_03	simple	structured_wording	1.00	1.00	1.00	32315	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales across the entire cube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	5715	5715	1429	1429	1895	55	1950	32308	109	14202	17977	133.43	3.06	true			2026-09-18 03:49:52
run_0274	devstral-small-2:24b	prescription_of_result	simple_04	simple	natural_wording	0.00		0.00	34531	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by product family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}\n```	5717	5717	1430	1430	1894	62	1956	34509	129	14081	20278	134.50	3.06	true			2026-09-18 03:50:25
run_0275	devstral-small-2:24b	prescription_of_result	simple_05	simple	natural_wording	0.00		0.00	42159	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue from stores in California during 1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}\n```	5727	5727	1432	1432	1900	83	1983	42152	148	14103	27872	134.72	2.98	true			2026-09-18 03:50:59
run_0276	devstral-small-2:24b	prescription_of_result	medium_01	medium	structured_wording	0.00		0.00	48631	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}\n```	5752	5752	1438	1438	1907	100	2007	48623	90	15398	33105	123.84	3.02	true			2026-09-18 03:51:41
run_0277	devstral-small-2:24b	prescription_of_result	medium_02	medium	structured_wording	0.00		0.00	44443	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family in USA during 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	5744	5744	1436	1436	1905	89	1994	44424	100	14979	29318	127.17	3.04	true			2026-09-18 03:52:30
run_0278	devstral-small-2:24b	prescription_of_result	medium_03	medium	structured_wording	0.00		0.00	44997	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}\n```	5749	5749	1438	1438	1904	91	1995	44990	82	14859	30021	128.13	3.03	true			2026-09-18 03:53:14
run_0279	devstral-small-2:24b	prescription_of_result	medium_04	medium	natural_wording	0.00		0.00	41249	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Units bought by gender among Golden-card customers in USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	5738	5738	1435	1435	1901	82	1983	41242	150	14531	26537	130.82	3.09	true			2026-09-18 03:53:59
run_0280	devstral-small-2:24b	prescription_of_result	medium_05	medium	natural_wording	0.00	0.96	1.00	44308	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "Monthly sales revenue change for low-fat products in 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	5749	5749	1438	1438	1906	89	1995	44301	100	15077	29096	126.41	3.06	true			2026-09-18 03:54:41
run_0281	devstral-small-2:24b	prescription_of_result	complex_01	complex	structured_wording	0.00		0.00	53141	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer state in 1997 for Milk subcategory",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.product_subcategory='Milk'", "customer_dim.country='USA'"]\n}\n```	5806	5806	1452	1452	1915	112	2027	53134	88	15769	37245	121.43	3.01	true			2026-09-18 03:55:25
run_0282	devstral-small-2:24b	prescription_of_result	complex_02	complex	structured_wording	0.00		0.00	53270	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product subcategory and quarter in 1997 for Breakfast Foods in USA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.year_quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "date_dim.the_year='1997'", "store_dim.store_country='USA'"]\n}\n```	5785	5785	1447	1447	1913	115	2028	53264	124	15076	38032	126.89	3.02	true			2026-09-18 03:56:18
run_0283	devstral-small-2:24b	prescription_of_result	complex_03	complex	structured_wording	0.00		0.00	57398	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city during Q3 1997 for California customers with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_quarter", "date_dim.year_and_month", "customer_dim.city"],\n  "sigma": ["date_dim.year_quarter='1997Q3'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}\n```	5808	5808	1452	1452	1916	127	2043	57392	87	15280	41987	125.39	3.02	true			2026-09-18 03:57:11
run_0284	devstral-small-2:24b	prescription_of_result	complex_04	complex	natural_wording	0.00		0.00	55167	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue by quarter and brand for Food purchases in Washington, USA, 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'", "product_dim.product_family='Food'"]\n}\n```	5792	5792	1448	1448	1912	119	2031	55160	108	15459	39561	123.67	3.01	true			2026-09-18 03:58:09
run_0285	devstral-small-2:24b	prescription_of_result	complex_05	complex	natural_wording	0.00	0.91	0.00	49419	true	1.00	0.71	1.00	1.00	1.00	false	false	80.00	90.00	true	true	true	true	true	false	false	0	0	0	1	1	1	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "avg_sales_by_product_category_store_type",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim.promotion_name='Daily Paper'", "store_dim.store_state='California'", "date_dim.year_quarter='1997-Q3'"]\n}	5812	5812	1453	1453	1915	101	2016	49412	98	15729	33556	121.75	3.01	true			2026-09-18 03:59:04
run_0286	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	simple_01	simple	structured_wording	0.00		0.00	60064	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']		9771	9771	2443	2443	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 03:59:53
run_0287	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	simple_02	simple	structured_wording	0.00		0.00	60063	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]		9747	9747	2437	2437	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 04:00:53
run_0288	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	simple_03	simple	structured_wording	0.00		0.00	71517	false						false	false	60.00	60.00	false	false	false	false	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales across the entire cube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}\n```	9756	9756	2439	2439	2696	59	2755	71510	140	14683	19916	183.61	2.96	true			2026-09-18 04:01:53
run_0289	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	simple_04	simple	natural_wording	0.00		0.00	36759	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "sales_revenue_by_product_family",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}\n```	9758	9758	2440	2440	2695	63	2758	36748	116	14971	21636	180.01	2.91	true			2026-09-18 04:03:05
run_0290	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	simple_05	simple	natural_wording	0.00		0.00	45453	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "sales_revenue_in_California_1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}\n```	9768	9768	2442	2442	2701	88	2789	45444	112	14974	30328	180.37	2.90	true			2026-09-18 04:03:42
run_0291	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	medium_01	medium	structured_wording	0.00		0.00	54156	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total unit sales by store state and quarter for USA stores in 1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1998'"\n  ]\n}\n```	9793	9793	2449	2449	2708	110	2818	54146	139	15876	38090	170.56	2.89	true			2026-09-18 04:04:27
run_0292	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	medium_02	medium	structured_wording	0.00		0.00	46552	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Average store cost by product family for USA stores in 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	9785	9785	2447	2447	2706	90	2796	46543	121	15672	30718	172.66	2.93	true			2026-09-18 04:05:21
run_0293	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	medium_03	medium	structured_wording	0.00		0.00	49965	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	1	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by promotion media type and product category during 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}\n```	9790	9790	2448	2448	2705	99	2804	49956	96	15687	34137	172.43	2.90	true			2026-09-18 04:06:08
run_0294	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	medium_04	medium	natural_wording	0.00		0.00	43821	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Units bought by gender among Golden-card customers in USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden'", "customer_dim.country='USA'"]\n}\n```	9779	9779	2445	2445	2702	82	2784	43813	116	15450	28207	174.88	2.91	true			2026-09-18 04:06:58
run_0295	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	medium_05	medium	natural_wording	0.00		0.00	48325	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "monthly_sales_revenue_low_fat_products_1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}\n```	9790	9790	2448	2448	2707	94	2801	48317	118	15868	32300	170.59	2.91	true			2026-09-18 04:07:42
run_0296	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	complex_01	complex	structured_wording	0.00		0.00	60623	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer state in 1997 for USA customers in Milk subcategory",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'",\n    "product_dim.product_subcategory='Milk'"\n  ]\n}\n```	9847	9847	2462	2462	2716	127	2843	60615	99	16599	43871	163.62	2.89	true			2026-09-18 04:08:30
run_0297	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	complex_02	complex	structured_wording	0.00		0.00	59946	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by product subcategory and quarter in 1997 for Breakfast Foods in USA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "product_dim.product_category='Breakfast Foods'",\n    "store_dim.store_country='USA'"\n  ]\n}\n```	9826	9826	2457	2457	2714	127	2841	59938	101	15797	43993	171.80	2.89	true			2026-09-18 04:09:31
run_0298	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	complex_03	complex	structured_wording	0.00		0.00	60560	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Total store sales by month and customer city during Q3 1997 for customers in California with Daily Paper promotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997Q3'",\n    "customer_dim.state_province='California'",\n    "promotion_dim.media_type='Daily Paper'"	9849	9849	2463	2463	2717	128	2845	60551	114	16040	44348	169.38	2.89	true			2026-09-18 04:10:31
run_0299	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	complex_04	complex	natural_wording	0.00		0.00	60875	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Sales revenue variation by quarter and brand for Food purchases in Washington, USA, 1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "product_dim.product_family='Food'",\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",\n    "date_dim.the_year='199	9833	9833	2459	2459	2713	128	2841	60866	109	16296	44406	166.47	2.88	true			2026-09-18 04:11:31
run_0300	devstral-small-2:24b	instructions_for_query_generation+prescription_of_result	complex_05	complex	natural_wording	0.00		0.00	60922	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "Average sales revenue by product category and store type for Daily Paper promotions in California during Q3 1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "date_dim.year_quarter='1997-Q3'"	9853	9853	2464	2464	2716	128	2844	60913	126	16517	44231	164.43	2.89	true			2026-09-18 04:12:32
run_0301	devstral-small-2:24b	examples	simple_01	simple	structured_wording	0.00		0.00	60063	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	1	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']		6831	6831	1708	1708	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 04:13:33
run_0302	devstral-small-2:24b	examples	simple_02	simple	structured_wording	0.00		0.00	60064	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]		6807	6807	1702	1702	-1	-1	0	-1	-1	-1	-1	0.00	0.00	false	HTTP_ERROR_504	LLM request failed with HTTP status: 504	2026-09-18 04:14:33
run_0303	devstral-small-2:24b	examples	simple_03	simple	structured_wording	0.00		0.00	35299	false						false	false	60.00	60.00	false	false	false	false	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossEntireCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}\n```	6816	6816	1704	1704	2227	60	2287	35291	145	14224	20034	156.56	2.99	true			2026-09-18 04:15:33
run_0304	devstral-small-2:24b	examples	simple_04	simple	natural_wording	0.00		0.00	35596	false						false	false	30.00	30.00	false	false	false	false	false	true	true	0	1	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}\n```	6818	6818	1705	1705	2226	63	2289	35589	114	14518	20933	153.32	3.01	true			2026-09-18 04:16:08
run_0305	devstral-small-2:24b	examples	simple_05	simple	natural_wording	0.00		0.00	42661	false						false	false	30.00	30.00	false	false	false	false	true	false	false	0	0	0	2	0	0	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}\n```	6828	6828	1707	1707	2232	83	2315	42653	136	14518	27972	153.73	2.97	true			2026-09-18 04:16:44
run_0306	devstral-small-2:24b	examples	medium_01	medium	structured_wording	0.00		0.00	48658	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	2	0	2	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.year_quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}\n```	6853	6853	1714	1714	2239	98	2337	48650	118	15436	33057	145.05	2.96	true			2026-09-18 04:17:27
run_0307	devstral-small-2:24b	examples	medium_02	medium	structured_wording	0.00		0.00	45893	false						false	false	0.00	0.00	false	false	false	false	false	false	false	0	1	0	2	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	```json\n{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSAStoresIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}\n```	6845	6845	1712	1712	2237	90	2327	45886	107	15264	30480	146.55	2.95	true			2026-09-18 04:18:15
