run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0772	devstral-small-2:24b	instructions_for_query_generation	pair_03_structured	pair_03	structured	simple	structured_wording	1	1	1	26089	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""total_store_sales"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": []\n}\n```"	7699	7699	1925	1925	2239	56	2295	26079	1	26078	26.078	8565	17495	261.39	3.2	TRUE			21/09/2026 03:01
run_0773	devstral-small-2:24b	instructions_for_query_generation	pair_06_natural	pair_06	natural	medium	natural_wording	0	0.94	1	37893	TRUE	1	0.8	1	1	1	FALSE	TRUE	70	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	2	"For stores in the USA in 1998, how many units were sold in each state during each quarter?"	sales_cube	Sum	unit_sales	"[store_dim.store_state, date_dim.year_quarter]"	"[store_dim.store_country='USA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""units_sold_by_state_and_quarter_usa_1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [""store_dim.store_state"", ""date_dim.year_quarter""],\n  ""sigma"": [""store_dim.store_country"", ""date_dim.the_year""]\n}\n```"	7735	7735	1934	1934	2252	90	2342	37881	1	37880	37.88	9437	28426	238.63	3.17	TRUE			21/09/2026 03:02
run_0774	devstral-small-2:24b	instructions_for_query_generation	pair_06_structured	pair_06	structured	medium	structured_wording	0	0.94	1	42296	TRUE	1	0.8	1	1	1	FALSE	TRUE	70	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	2	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	"[store_dim.store_state, date_dim.year_quarter]"	"[store_dim.store_country='USA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""total_unit_sales_by_store_state_and_quarter_for_usa_1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [\n    ""store_dim.store_state"",\n    ""date_dim.year_quarter""\n  ],\n  ""sigma"": [\n    ""store_dim.store_country"",\n    ""date_dim.the_year""\n  ]\n}\n```"	7736	7736	1934	1934	2251	103	2354	42285	1	42284	42.284	9380	32886	239.96	3.13	TRUE			21/09/2026 03:03
run_0775	devstral-small-2:24b	instructions_for_query_generation	pair_10_natural	pair_10	natural	medium	natural_wording	0	0.93	1	36498	TRUE	1	0.78	1	1	1	FALSE	TRUE	70	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	2	"During 1997, how did the sales revenue from low-fat products change from month to month?"	sales_cube	Sum	store_sales	[date_dim.year_and_month]	"[product_dim.low_fat='1', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""sales_revenue_low_fat_products_monthly_change_1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_and_month""],\n  ""sigma"": [""product_dim.low_fat"", ""date_dim.the_year""]\n}\n```"	7733	7733	1934	1934	2250	86	2336	36488	1	36487	36.487	9317	27152	241.47	3.17	TRUE			21/09/2026 03:03
run_0776	devstral-small-2:24b	instructions_for_query_generation	pair_10_structured	pair_10	structured	medium	structured_wording	0	0.93	1	35848	TRUE	1	0.78	1	1	1	FALSE	TRUE	70	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	2	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	"[product_dim.low_fat='1', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""total_store_sales_by_month_1997_low_fat"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_and_month""],\n  ""sigma"": [""date_dim.the_year"", ""product_dim.low_fat""]\n}\n```"	7718	7718	1930	1930	2247	85	2332	35837	1	35836	35.836	9198	26622	244.28	3.19	TRUE			21/09/2026 03:04
run_0777	devstral-small-2:24b	instructions_for_query_generation	pair_13_structured	pair_13	structured	complex	structured_wording	0	0.93	1	42309	TRUE	1	0.76	1	1	1	FALSE	TRUE	70	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	3	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.city]"	"[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""total_store_sales_by_month_and_customer_city"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""date_dim.year_and_month"",\n    ""customer_dim.city""\n  ],\n  ""sigma"": [\n    ""date_dim.year_quarter"",\n    ""customer_dim.state_province"",\n    ""promotion_dim.media_type""\n  ]\n}\n```"	7792	7792	1948	1948	2260	104	2364	42297	1	42296	42.296	9440	32838	239.39	3.17	TRUE			21/09/2026 03:04
run_0778	devstral-small-2:24b	instructions_for_query_generation	pair_13_natural	pair_13	natural	complex	natural_wording	0	0.89	0	39105	TRUE	1	0.64	1	1	1	FALSE	FALSE	70	90	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	2	"During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?"	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.city]"	"[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""sales_revenue_by_city_and_month"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""customer_dim.city"", ""date_dim.year_and_month""],\n  ""sigma"": [""date_dim.year_quarter"", ""promotion_dim.promotion_name"", ""customer_dim.state_province""]\n}\n```"	7794	7794	1949	1949	2261	93	2354	39095	1	39094	39.094	9716	29359	232.7	3.17	TRUE			21/09/2026 03:05
run_0779	devstral-small-2:24b	instructions_for_query_generation	pair_04_structured	pair_04	structured	simple	structured_wording	1	1	1	28707	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product family?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""total_store_sales_by_product_family"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": []\n}\n```"	7694	7694	1924	1924	2238	64	2302	28697	1	28696	28.696	8726	19952	256.45	3.21	TRUE			21/09/2026 03:06
run_0780	devstral-small-2:24b	instructions_for_query_generation	pair_04_natural	pair_04	natural	simple	natural_wording	1	1	1	28640	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""sales_revenue_by_product_family"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": []\n}\n```"	7701	7701	1926	1926	2238	63	2301	28627	1	28626	28.626	8555	20054	261.58	3.14	TRUE			21/09/2026 03:06
run_0781	devstral-small-2:24b	prescription_of_result	pair_11_structured	pair_11	structured	complex	structured_wording	1	1	1	44749	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.state_province]"	"[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Total store sales by month and customer state in 1997 for Milk subcategory"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_and_month"", ""customer_dim.state_province""],\n  ""sigma"": [""date_dim.the_year='1997'"", ""product_dim.product_subcategory='Milk'"", ""customer_dim.country='USA'""]\n}\n```"	5806	5806	1452	1452	1915	112	2027	44738	1	44737	44.737	9421	35300	203.25	3.17	TRUE			21/09/2026 03:08
run_0782	devstral-small-2:24b	prescription_of_result	pair_11_natural	pair_11	natural	complex	natural_wording	1	1	1	43318	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For customers in the USA who bought items from the Milk subcategory in 1997, how much sales revenue came from each customer state in each month?"	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.state_province]"	"[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Sales revenue by customer state and month for Milk subcategory in USA 1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""customer_dim.state_province"", ""date_dim.year_and_month""],\n  ""sigma"": [""customer_dim.country='USA'"", ""product_dim.product_subcategory='Milk'"", ""date_dim.the_year='1997'""]\n}"	5805	5805	1452	1452	1917	108	2025	43308	1	43307	43.307	9660	33630	198.43	3.21	TRUE			21/09/2026 03:09
run_0783	devstral-small-2:24b	prescription_of_result	pair_14_natural	pair_14	natural	complex	natural_wording	0	0.91	0	44894	TRUE	0.75	0.95	1	1	1	FALSE	FALSE	77.5	85	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	1	1	0	0	1	"For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?"	sales_cube	Sum	store_sales	"[date_dim.year_quarter, product_dim.brand_name]"	"[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Food sales revenue by quarter and brand for Washington customers in 1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.quarter"", ""product_dim.brand_name""],\n  ""sigma"": [""customer_dim.state_province='Washington'"", ""customer_dim.country='USA'"", ""date_dim.the_year='1997'"", ""product_dim.product_family='Food'""]\n}"	5792	5792	1448	1448	1912	112	2024	44881	1	44880	44.88	9463	35402	202.04	3.16	TRUE			21/09/2026 03:09
run_0784	devstral-small-2:24b	prescription_of_result	pair_14_structured	pair_14	structured	complex	structured_wording	0	0.93	0	47388	TRUE	1	0.76	1	1	1	FALSE	FALSE	85	92.5	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	What are the total store sales by quarter and brand during 1997 for Food products purchased by customers from Washington in the USA?	sales_cube	Sum	store_sales	"[date_dim.year_quarter, product_dim.brand_name]"	"[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Total store sales by quarter and brand for Food products in 1997 from Washington, USA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_quarter"", ""product_dim.brand_name""],\n  ""sigma"": [""date_dim.the_year='1997'"", ""product_dim.product_category='Food'"", ""customer_dim.state_province='Washington'"", ""customer_dim.country='USA'""]\n}\n```"	5793	5793	1449	1449	1912	121	2033	47377	1	47376	47.376	9524	37838	200.75	3.2	TRUE			21/09/2026 03:10
run_0785	devstral-small-2:24b	prescription_of_result	pair_07_natural	pair_07	natural	medium	natural_wording	1	1	1	35729	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For stores in the USA in 1997, how did the average store cost compare across product families?"	sales_cube	Avg	store_cost	[product_dim.product_family]	"[store_dim.store_country='USA', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Average store cost by product family in USA 1997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": [""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}"	5755	5755	1439	1439	1907	84	1991	35718	1	35717	35.717	9301	26401	205.02	3.18	TRUE			21/09/2026 03:11
run_0786	devstral-small-2:24b	prescription_of_result	pair_07_structured	pair_07	structured	medium	structured_wording	1	1	1	36650	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	"[store_dim.store_country='USA', date_dim.the_year='1997']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Average store cost by product family in USA during 1997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": [""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}\n```"	5744	5744	1436	1436	1905	89	1994	36640	1	36639	36.639	9176	27448	207.6	3.24	TRUE			21/09/2026 03:12
run_0787	devstral-small-2:24b	prescription_of_result	pair_08_natural	pair_08	natural	medium	natural_wording	1	1	1	35922	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"In 1997, how much sales revenue came from each product category under each type of promotional media?"	sales_cube	Sum	store_sales	"[promotion_dim.media_type, product_dim.product_category]"	[date_dim.the_year='1997']	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Sales revenue by product category and promotional media in 1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category"", ""promotion_dim.media_type""],\n  ""sigma"": [""date_dim.the_year='1997'""]\n}"	5762	5762	1441	1441	1907	85	1992	35912	2	35910	35.91	9120	26775	209.08	3.17	TRUE			21/09/2026 03:12
run_0788	devstral-small-2:24b	prescription_of_result	pair_08_structured	pair_08	structured	medium	structured_wording	1	1	1	37624	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	"[promotion_dim.media_type, product_dim.product_category]"	[date_dim.the_year='1997']	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Total store sales by promotion media type and product category during 1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""promotion_dim.media_type"", ""product_dim.product_category""],\n  ""sigma"": [""date_dim.the_year='1997'""]\n}\n```"	5749	5749	1438	1438	1904	91	1995	37613	1	37612	37.612	9151	28446	208.05	3.2	TRUE			21/09/2026 03:13
run_0789	devstral-small-2:24b	prescription_of_result	pair_09_structured	pair_09	structured	medium	structured_wording	1	1	1	35341	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	"[customer_dim.member_card='Golden', customer_dim.country='USA']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Total unit sales by customer gender for Golden-card customers in the USA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [""customer_dim.gender""],\n  ""sigma"": [""customer_dim.member_card='Golden'"", ""customer_dim.country='USA'""]\n}\n```"	5747	5747	1437	1437	1901	85	1986	35331	1	35330	35.33	8640	26677	220.01	3.19	TRUE			21/09/2026 03:13
run_0790	devstral-small-2:24b	prescription_of_result	pair_09_natural	pair_09	natural	medium	natural_wording	1	1	1	34021	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"Among Golden-card customers in the USA, how many units did men and women buy?"	sales_cube	Sum	unit_sales	[customer_dim.gender]	"[customer_dim.member_card='Golden', customer_dim.country='USA']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Units bought by gender among Golden-card customers in USA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [""customer_dim.gender""],\n  ""sigma"": [""customer_dim.member_card='Golden'"", ""customer_dim.country='USA'""]\n}\n```"	5738	5738	1435	1435	1901	82	1983	34011	1	34010	34.01	8956	25039	212.25	3.27	TRUE			21/09/2026 03:14
run_0791	devstral-small-2:24b	prescription_of_result	pair_05_structured	pair_05	structured	simple	structured_wording	0	0.97	1	34034	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	"[store_dim.store_state='CA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Total store sales in California during 1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": [""store_dim.store_state='California'"", ""date_dim.the_year='1998'""]\n}\n```"	5729	5729	1433	1433	1901	82	1983	34024	1	34023	34.023	8970	25037	211.91	3.28	TRUE			21/09/2026 03:15
run_0792	devstral-small-2:24b	prescription_of_result	pair_05_natural	pair_05	natural	simple	natural_wording	0	0.97	1	33739	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	"[store_dim.store_state='CA', date_dim.the_year='1998']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Sales revenue in California during 1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": [""store_dim.store_state='California'"", ""date_dim.the_year='1998'""]\n}\n```"	5727	5727	1432	1432	1900	81	1981	33728	1	33727	33.727	8931	24781	212.73	3.27	TRUE			21/09/2026 03:15
run_0793	devstral-small-2:24b	prescription_of_result	pair_15_natural	pair_15	natural	complex	natural_wording	0	0.91	0	42797	TRUE	1	0.71	1	1	1	FALSE	FALSE	80	90	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	"When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?"	sales_cube	Avg	store_sales	"[product_dim.product_category, store_dim.store_type]"	"[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""avg_sales_by_product_category_store_type"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category"", ""store_dim.store_type""],\n  ""sigma"": [""promotion_dim.promotion_name='Daily Paper'"", ""store_dim.store_state='California'"", ""date_dim.year_quarter='1997-Q3'""]\n}\n```"	5812	5812	1453	1453	1915	105	2020	42787	1	42786	42.786	9537	33235	200.79	3.16	TRUE			21/09/2026 03:16
run_0794	devstral-small-2:24b	prescription_of_result	pair_15_structured	pair_15	structured	complex	structured_wording	0	0.91	0	50066	TRUE	1	0.71	1	1	1	FALSE	FALSE	80	90	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	What is the average store sales by product category and store type for Daily Paper promotions in California during Q3 1997?	sales_cube	Avg	store_sales	"[product_dim.product_category, store_dim.store_type]"	"[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Average store sales by product category and store type for Daily Paper promotions in California during Q3 1997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_category"",\n    ""store_dim.store_type""\n  ],\n  ""sigma"": [\n    ""promotion_dim.promotion_name='Daily Paper'"",\n    ""store_dim.store_state='California'"",\n    ""date_dim.year_quarter='1997-Q3'""\n  ]\n}\n```"	5784	5784	1446	1446	1911	132	2043	50056	1	50055	50.055	9463	40579	201.94	3.25	TRUE			21/09/2026 03:16
run_0795	devstral-small-2:24b	prescription_of_result	pair_01_structured	pair_01	structured	simple	structured_wording	1	1	1	34002	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Total store sales by product category for 1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category""],\n  ""sigma"": [""date_dim.the_year='1997'""]\n}\n```"	5730	5730	1433	1433	1902	80	1982	33992	1	33991	33.991	8949	25027	212.53	3.2	TRUE			21/09/2026 03:17
run_0796	devstral-small-2:24b	prescription_of_result	pair_01_natural	pair_01	natural	simple	natural_wording	1	1	1	33669	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"In 1997, how much sales revenue did each product category generate?"	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Sales revenue by product category in 1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_category""],\n  ""sigma"": [""date_dim.the_year='1997'""]\n}\n```"	5728	5728	1432	1432	1901	79	1980	33659	1	33658	33.658	9000	24642	211.21	3.21	TRUE			21/09/2026 03:18
run_0797	devstral-small-2:24b	prescription_of_result	pair_12_structured	pair_12	structured	complex	structured_wording	1	1	1	45679	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	"[product_dim.product_subcategory, date_dim.year_quarter]"	"[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']"	"```json\n{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Total store sales by product subcategory and quarter in 1997 for Breakfast Foods in USA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_subcategory"", ""date_dim.year_quarter""],\n  ""sigma"": [""product_dim.product_category='Breakfast Foods'"", ""date_dim.the_year='1997'"", ""store_dim.store_country='USA'""]\n}\n```"	5785	5785	1447	1447	1913	115	2028	45669	1	45668	45.668	9459	36194	202.23	3.18	TRUE			21/09/2026 03:18
run_0798	devstral-small-2:24b	prescription_of_result	pair_12_natural	pair_12	natural	complex	natural_wording	0	0.85	0	42944	TRUE	0.75	0.75	1	1	1	FALSE	FALSE	75	75	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	1	1	1	1	0	"For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?"	sales_cube	Sum	store_sales	"[product_dim.product_subcategory, date_dim.year_quarter]"	"[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Breakfast Foods Sales by Product Subcategory and Quarter in USA 1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_subcategory"", ""date_dim.quarter""],\n  ""sigma"": [""product_dim.product_family='Breakfast Foods'"", ""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}"	5790	5790	1448	1448	1915	106	2021	42935	1	42934	42.934	9538	33381	200.77	3.18	TRUE			21/09/2026 03:19
run_0799	devstral-small-2:24b	prescription_of_result	pair_02_natural	pair_02	natural	simple	natural_wording	1	1	1	26619	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Average store cost by store type"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""store_dim.store_type""],\n  ""sigma"": []\n}"	5734	5734	1434	1434	1897	58	1955	26608	1	26607	26.607	8641	17953	219.51	3.23	TRUE			21/09/2026 03:20
run_0800	devstral-small-2:24b	prescription_of_result	pair_02_structured	pair_02	structured	simple	structured_wording	1	1	1	26489	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""Average store cost by store type"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""store_dim.store_type""],\n  ""sigma"": []\n}"	5706	5706	1427	1427	1894	58	1952	26480	1	26479	26.479	8428	18036	224.72	3.22	TRUE			21/09/2026 03:20
