run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0656	gpt-oss:20b	instructions_for_query_generation+examples	pair_10_structured	pair_10	structured	medium	structured_wording	0.00	0.96	1.00	16197	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonth1997LowFat",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["product_dim.low_fat='true'", "date_dim.the_year='1997'"]\n}	10883	10883	2721	2721	2396	193	2589	16181	2	16179	16.179	1955	14190	1225.36	13.60	true			2026-09-23 03:15:07
run_0657	gpt-oss:20b	instructions_for_query_generation+examples	pair_13_structured	pair_13	structured	complex	structured_wording	0.00		0.00	20957	false						false	false	40.00	40.00	false	true	true	true	false	false	false	0	2	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCityForQ31997CaliforniaDailyPaper",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city	10957	10957	2740	2740	2409	256	2665	20937	1	20936	20.936	1999	18905	1205.08	13.54	true			2026-09-23 03:15:23
run_0658	gpt-oss:20b	instructions_for_query_generation+examples	pair_13_natural	pair_13	natural	complex	natural_wording	0.00		0.00	21090	false						false	false	40.00	40.00	false	true	true	true	false	false	false	0	2	0	3	0	0	During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByCustomerCityAndMonthForDailyPaperPromotionsInQ31997California",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma	10959	10959	2740	2740	2410	256	2666	21069	1	21068	21.068	2152	18880	1119.85	13.56	true			2026-09-23 03:15:44
run_0659	gpt-oss:20b	instructions_for_query_generation+examples	pair_04_structured	pair_04	structured	simple	structured_wording	1.00	1.00	1.00	9491	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product family?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	10859	10859	2715	2715	2389	103	2492	9475	1	9474	9.474	1914	7526	1247.71	13.68	true			2026-09-23 03:16:06
run_0660	gpt-oss:20b	instructions_for_query_generation+examples	pair_04_natural	pair_04	natural	simple	natural_wording	1.00	1.00	1.00	11539	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{"cubeName":"sales_cube","queryName":"SumStoreSalesByProductFamily","aggregateFunction":"Sum","measure":"store_sales","gamma":["product_dim.product_family"],"sigma":[]}	10866	10866	2717	2717	2389	129	2518	11519	1	11518	11.518	2046	9441	1167.25	13.66	true			2026-09-23 03:16:15
run_0661	gpt-oss:20b	prescription_of_result+examples	pair_11_structured	pair_11	structured	complex	structured_wording	1.00	1.00	1.00	17694	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndStateFor1997MilkCustomersUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.state_province"],\n  "sigma": ["date_dim.the_year='1997'", "customer_dim.country='USA'", "product_dim.product_subcategory='Milk'"]\n}	8992	8992	2248	2248	2106	213	2319	17674	1	17673	17.673	2052	15592	1026.08	13.66	true			2026-09-23 03:16:51
run_0662	gpt-oss:20b	prescription_of_result+examples	pair_11_natural	pair_11	natural	complex	natural_wording	0.00	0.91	0.00	20117	true	0.88	0.83	1.00	1.00	1.00	false	false	75.00	75.00	true	true	true	true	false	false	false	0	1	1	1	1	0	For customers in the USA who bought Milk products in 1997, how much sales revenue came from each state in each month?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesByStateMonthForMilkUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["customer_dim.state_province", "date_dim.the_month"],\n  "sigma": ["customer_dim.country='USA'", "product_dim.product_category='Milk'", "date_dim.the_year='1997'"]\n}	8964	8964	2241	2241	2103	246	2349	20098	1	20097	20.097	2189	17877	960.33	13.76	true			2026-09-23 03:17:09
run_0663	gpt-oss:20b	prescription_of_result+examples	pair_14_natural	pair_14	natural	complex	natural_wording	0.00	0.84	0.00	18328	true	0.75	0.70	1.00	1.00	1.00	false	false	70.00	77.50	true	true	true	true	false	false	false	0	1	1	1	0	1	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByQuarterAndBrandForWashingtonFood1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["customer_dim.state_province='Washington'", "customer_dim.country='USA'", "date_dim.the_year='1997'"]\n}	8978	8978	2245	2245	2103	223	2326	18309	1	18308	18.308	2019	16258	1041.53	13.72	true			2026-09-23 03:17:29
run_0664	gpt-oss:20b	prescription_of_result+examples	pair_14_structured	pair_14	structured	complex	structured_wording	0.00	0.91	0.00	19374	true	0.75	0.95	1.00	1.00	1.00	false	false	77.50	85.00	true	true	true	true	false	false	true	0	1	1	0	0	1	What are the total store sales by quarter and brand during 1997 for products in the Food product family purchased by customers from Washington state in the USA?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByQuarterAndBrand1997FoodWashingtonUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.quarter", "product_dim.brand_name"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.product_family='Food'", "customer_dim.state_province='Washington'", "customer_dim.country='USA'"]\n}	9007	9007	2252	2252	2108	235	2343	19354	1	19353	19.353	2232	17094	944.26	13.75	true			2026-09-23 03:17:48
run_0665	gpt-oss:20b	prescription_of_result+examples	pair_07_natural	pair_07	natural	medium	natural_wording	1.00	1.00	1.00	13241	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	For stores in the USA in 1997, how did the average store cost compare across product families?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSA1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	8941	8941	2236	2236	2098	155	2253	13222	1	13221	13.221	1961	11228	1069.79	13.80	true			2026-09-23 03:18:07
run_0666	gpt-oss:20b	prescription_of_result+examples	pair_07_structured	pair_07	structured	medium	structured_wording	1.00	1.00	1.00	13359	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForUSA1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	8930	8930	2233	2233	2096	155	2251	13340	11	13329	13.329	2078	11227	1008.26	13.81	true			2026-09-23 03:18:20
run_0667	gpt-oss:20b	prescription_of_result+examples	pair_08_natural	pair_08	natural	medium	natural_wording	1.00	1.00	1.00	10872	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue came from each product category under each type of promotional media?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByProductCategoryAndMediaIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "promotion_dim.media_type"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	8948	8948	2237	2237	2098	119	2217	10854	1	10853	10.853	2162	8657	970.09	13.75	true			2026-09-23 03:18:33
run_0668	gpt-oss:20b	prescription_of_result+examples	pair_08_structured	pair_08	structured	medium	structured_wording	1.00	1.00	1.00	12004	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMediaTypeAndProductCategory1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	8935	8935	2234	2234	2095	139	2234	11990	2	11988	11.988	1890	10065	1108.29	13.81	true			2026-09-23 03:18:44
run_0669	gpt-oss:20b	prescription_of_result+examples	pair_09_structured	pair_09	structured	medium	structured_wording	0.00	0.97	1.00	11479	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	8933	8933	2234	2234	2094	132	2226	11460	1	11459	11.459	1841	9590	1137.16	13.76	true			2026-09-23 03:18:56
run_0670	gpt-oss:20b	prescription_of_result+examples	pair_09_natural	pair_09	natural	medium	natural_wording	0.00	0.97	1.00	13269	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsByGenderForGoldenCardUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	8924	8924	2231	2231	2094	156	2250	13250	1	13249	13.249	1881	11337	1113.08	13.76	true			2026-09-23 03:19:08
run_0671	gpt-oss:20b	prescription_of_result+examples	pair_05_structured	pair_05	structured	simple	structured_wording	0.00	0.97	1.00	11467	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesInCalifornia1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}	8915	8915	2229	2229	2092	132	2224	11449	1	11448	11.448	1866	9550	1120.88	13.82	true			2026-09-23 03:19:21
run_0672	gpt-oss:20b	prescription_of_result+examples	pair_05_natural	pair_05	natural	simple	natural_wording	0.00	0.97	1.00	10079	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueFromCaliforniaStores1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": ["store_dim.store_state='California'", "date_dim.the_year='1998'"]\n}	8913	8913	2229	2229	2091	113	2204	10060	1	10059	10.059	1858	8171	1125.34	13.83	true			2026-09-23 03:19:33
run_0673	gpt-oss:20b	prescription_of_result+examples	pair_15_natural	pair_15	natural	complex	natural_wording	0.00	0.88	0.00	19978	true	1.00	0.60	1.00	1.00	1.00	false	false	77.50	85.00	true	true	true	true	true	false	false	0	0	0	1	2	1	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AvgSalesRevenueByCategoryAndStoreTypeDuringDailyPaperQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category", "store_dim.store_type"],\n  "sigma": ["promotion_dim.media_type='Daily Paper'", "store_dim.store_state='California'", "date_dim.quarter='Q3'", "date_dim.the_year='1997'"]\n}	8998	8998	2250	2250	2106	245	2351	19959	1	19958	19.958	2081	17846	1011.85	13.73	true			2026-09-23 03:19:43
run_0674	gpt-oss:20b	prescription_of_result+examples	pair_15_structured	pair_15	structured	complex	structured_wording	0.00	0.25	0.00	20730	true	0.00	0.00	0.00	1.00	1.00	false	false	25.00	25.00	false	true	true	false	false	false	false	0	2	0	3	0	0	What is the average store sales by product category and store type in California during Q3 1997 when the promotion media type was Daily Paper?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreSalesByCategoryAndTypeInCA1997Q3DailyPaper",\n  "aggregateFunction": "Avg",	8989	8989	2248	2248	2106	256	2362	20715	1	20714	20.714	2024	18664	1040.29	13.72	true			2026-09-23 03:20:03
run_0675	gpt-oss:20b	prescription_of_result+examples	pair_01_structured	pair_01	structured	simple	structured_wording	1.00	1.00	1.00	10685	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategory1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	8916	8916	2229	2229	2093	121	2214	10667	1	10666	10.666	1856	8779	1127.17	13.78	true			2026-09-23 03:20:23
run_0676	gpt-oss:20b	prescription_of_result+examples	pair_01_natural	pair_01	natural	simple	natural_wording	1.00	1.00	1.00	10389	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	In 1997, how much sales revenue did each product category generate?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesByProductCategory1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	8914	8914	2229	2229	2092	117	2209	10355	1	10354	10.354	1864	8457	1122.15	13.83	true			2026-09-23 03:20:34
run_0677	gpt-oss:20b	prescription_of_result+examples	pair_12_structured	pair_12	structured	complex	structured_wording	0.00	0.93	0.00	15920	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for products in the Breakfast Foods category sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesBySubcategoryAndQuarter1997BreakfastUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.quarter"],\n  "sigma": ["product_dim.product_category='Breakfast Foods'", "date_dim.the_year='1997'", "store_dim.store_country='USA'"]\n}	8996	8996	2249	2249	2107	189	2296	15880	1	15879	15.879	2079	13770	1013.21	13.73	true			2026-09-23 03:20:44
run_0678	gpt-oss:20b	prescription_of_result+examples	pair_12_natural	pair_12	natural	complex	natural_wording	0.00	0.93	0.00	15525	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueBySubcategoryQuarterUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_subcategory", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'", "product_dim.product_category='Breakfast Foods'"]\n}	8976	8976	2244	2244	2105	185	2290	15504	1	15503	15.503	2017	13457	1043.36	13.75	true			2026-09-23 03:21:00
run_0679	gpt-oss:20b	prescription_of_result+examples	pair_02_natural	pair_02	natural	simple	natural_wording	1.00	1.00	1.00	7800	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	8920	8920	2230	2230	2090	82	2172	7781	1	7780	7.780	1847	5904	1131.25	13.89	true			2026-09-23 03:21:16
run_0680	gpt-oss:20b	prescription_of_result+examples	pair_02_structured	pair_02	structured	simple	structured_wording	1.00	1.00	1.00	8670	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	8892	8892	2223	2223	2087	94	2181	8655	1	8654	8.654	1822	6800	1145.40	13.82	true			2026-09-23 03:21:24
run_0681	gpt-oss:20b	prescription_of_result+examples	pair_03_natural	pair_03	natural	simple	natural_wording	1.00	1.00	1.00	7409	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue was generated overall?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesRevenueOverall",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	8892	8892	2223	2223	2085	77	2162	7395	1	7394	7.394	1804	5558	1155.34	13.85	true			2026-09-23 03:21:32
run_0682	gpt-oss:20b	prescription_of_result+examples	pair_03_structured	pair_03	structured	simple	structured_wording	1.00	1.00	1.00	7985	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales overall?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesOverall",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	8886	8886	2222	2222	2085	85	2170	7965	1	7964	7.964	1811	6125	1151.02	13.88	true			2026-09-23 03:21:40
run_0683	gpt-oss:20b	prescription_of_result+examples	pair_06_natural	pair_06	natural	medium	natural_wording	0.00	0.93	0.00	17531	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	For stores in the USA in 1998, how many units were sold in each state during each quarter?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitsSoldByStateAndQuarterIn1998USA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}	8937	8937	2235	2235	2099	212	2311	17517	1	17516	17.516	1965	15521	1067.88	13.66	true			2026-09-23 03:21:48
run_0684	gpt-oss:20b	prescription_of_result+examples	pair_06_structured	pair_06	structured	medium	structured_wording	0.00	0.93	0.00	14607	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSA1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}	8938	8938	2235	2235	2098	173	2271	14589	2	14587	14.587	1957	12601	1072.03	13.73	true			2026-09-23 03:22:05
run_0685	gpt-oss:20b	prescription_of_result+examples	pair_10_natural	pair_10	natural	medium	natural_wording	0.00	0.89	0.00	15727	true	0.75	0.88	1.00	1.00	1.00	false	false	55.00	70.00	true	true	true	true	false	false	true	0	1	1	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlyLowFatSales1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.month_of_year"],\n  "sigma": ["product_dim.low_fat='true'", "date_dim.the_year='1997'"]\n}	8935	8935	2234	2234	2097	186	2283	15709	1	15708	15.708	2148	13533	975.99	13.74	true			2026-09-23 03:22:20
run_0686	gpt-oss:20b	prescription_of_result+examples	pair_10_structured	pair_10	structured	medium	structured_wording	0.00	0.96	1.00	16383	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonth1997LowFat",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='true'"]\n}	8920	8920	2230	2230	2094	198	2292	16369	2	16367	16.367	1906	14428	1098.30	13.72	true			2026-09-23 03:22:36
run_0687	gpt-oss:20b	prescription_of_result+examples	pair_13_structured	pair_13	structured	complex	structured_wording	0.00	0.88	0.00	18023	true	1.00	0.60	1.00	1.00	1.00	false	false	77.50	85.00	true	true	true	true	true	false	false	0	0	0	1	2	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityQ31997CaliforniaDailyPaper",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month", "customer_dim.city"],\n  "sigma": ["date_dim.quarter='Q3'", "date_dim.the_year='1997'", "customer_dim.state_province='California'", "promotion_dim.media_type='Daily Paper'"]\n}	8994	8994	2249	2249	2107	220	2327	18001	1	18000	18.000	1963	16006	1073.05	13.74	true			2026-09-23 03:22:52
