run_id	llm	prompt_combination	test_id	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0068	gemma4_26b_no_thinking	examples	medium_03	medium	structured_wording	1.00	1.00	1.00	8196	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	6850	6850	1713	1713	2013	112	2125	8185	1	2689	5481	748.37	20.43	true			2026-09-19 04:59:57
run_0069	gemma4_26b_no_thinking	examples	medium_04	medium	natural_wording	0.00	0.97	1.00	7166	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	6839	6839	1710	1710	2011	92	2103	7154	1	2462	4676	816.56	19.67	true			2026-09-19 05:00:05
run_0070	gemma4_26b_no_thinking	examples	medium_05	medium	natural_wording	0.00	0.96	1.00	8268	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	6850	6850	1713	1713	2016	101	2117	8256	1	2632	5608	765.90	18.01	true			2026-09-19 05:00:12
run_0071	gemma4_26b_no_thinking	examples	complex_01	complex	structured_wording	0.00		0.00	9142	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForMilkSubcategoryInUSADuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'",\n    "product	6907	6907	1727	1727	2024	128	2152	9132	1	2695	6423	751.01	19.93	true			2026-09-19 05:00:21
run_0072	gemma4_26b_no_thinking	examples	complex_02	complex	structured_wording	0.00		0.00	9095	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesBySubcategoryAndQuarterForBreakfastFoodsInUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "product_dim.product_category='Breakfast Foods'",\n    "store_	6886	6886	1722	1722	2021	128	2149	9084	1	2616	6453	772.29	19.83	true			2026-09-19 05:00:30
run_0073	gemma4_26b_no_thinking	examples	complex_03	complex	structured_wording	0.00		0.00	9164	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997InCaliforniaWithDailyPaperPromotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997-Q3'",\n    "customer_dim.state_province='California	6909	6909	1728	1728	2025	128	2153	9153	1	2713	6425	746.35	19.92	true			2026-09-19 05:00:39
run_0074	gemma4_26b_no_thinking	examples	complex_04	complex	natural_wording	0.00		0.00	9176	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByQuarterAndBrandForFoodInWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "product_dim.product_category='Food'",\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",	6893	6893	1724	1724	2021	128	2149	9166	1	2627	6525	769.07	19.62	true			2026-09-19 05:00:48
run_0075	gemma4_26b_no_thinking	examples	complex_05	complex	natural_wording	0.00		0.00	9549	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageSalesRevenueByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "	6913	6913	1729	1729	2024	128	2152	9538	1	2857	6668	708.32	19.20	true			2026-09-19 05:00:57
run_0076	gemma4_26b_no_thinking	instructions_for_query_generation+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	33481	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	10872	10872	2718	2718	2856	98	2954	33467	1	28082	5017	101.70	19.53	true			2026-09-19 05:01:07
run_0077	gemma4_26b_no_thinking	instructions_for_query_generation+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	6584	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "store_dim.store_type"\n  ],\n  "sigma": []\n}	10848	10848	2712	2712	2848	74	2922	6569	1	2728	3819	1043.62	19.37	true			2026-09-19 05:01:40
run_0078	gemma4_26b_no_thinking	instructions_for_query_generation+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	5712	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSales",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	10857	10857	2715	2715	2849	57	2906	5699	1	2669	3009	1067.24	18.94	true			2026-09-19 05:01:47
run_0079	gemma4_26b_no_thinking	instructions_for_query_generation+examples	simple_04	simple	natural_wording	1.00	1.00	1.00	6316	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": []\n}	10859	10859	2715	2715	2848	74	2922	6304	1	2468	3814	1153.57	19.40	true			2026-09-19 05:01:52
run_0080	gemma4_26b_no_thinking	instructions_for_query_generation+examples	simple_05	simple	natural_wording	0.00	0.97	1.00	7937	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "StoreSalesFromCaliforniaIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	10869	10869	2718	2718	2854	95	2949	7922	1	2697	5204	1058.03	18.25	true			2026-09-19 05:01:59
run_0081	gemma4_26b_no_thinking	instructions_for_query_generation+examples	medium_01	medium	structured_wording	1.00	1.00	1.00	9286	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterForUSAIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "store_dim.store_state",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1998'"\n  ]\n}	10894	10894	2724	2724	2861	126	2987	9272	1	2766	6482	1034.32	19.44	true			2026-09-19 05:02:07
run_0082	gemma4_26b_no_thinking	instructions_for_query_generation+examples	medium_02	medium	structured_wording	1.00	1.00	1.00	8727	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyForStoresInUSAIn1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": [\n    "product_dim.product_family"\n  ],\n  "sigma": [\n    "store_dim.store_country='USA'",\n    "date_dim.the_year='1997'"\n  ]\n}	10886	10886	2722	2722	2859	115	2974	8713	1	2631	6062	1086.64	18.97	true			2026-09-19 05:02:16
run_0083	gemma4_26b_no_thinking	instructions_for_query_generation+examples	medium_03	medium	structured_wording	1.00	1.00	1.00	8400	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryDuring1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "promotion_dim.media_type",\n    "product_dim.product_category"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'"\n  ]\n}	10891	10891	2723	2723	2858	112	2970	8386	1	2724	5639	1048.86	19.86	true			2026-09-19 05:02:25
run_0084	gemma4_26b_no_thinking	instructions_for_query_generation+examples	medium_04	medium	natural_wording	0.00	0.97	1.00	7932	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": [\n    "customer_dim.gender"\n  ],\n  "sigma": [\n    "customer_dim.member_card='Golden-card'",\n    "customer_dim.country='USA'"\n  ]\n}	10880	10880	2720	2720	2856	105	2961	7918	1	2524	5372	1131.36	19.54	true			2026-09-19 05:02:33
run_0085	gemma4_26b_no_thinking	instructions_for_query_generation+examples	medium_05	medium	natural_wording	0.00	0.96	1.00	8914	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "product_dim.low_fat='Y'"\n  ]\n}	10891	10891	2723	2723	2861	114	2975	8901	1	2722	6161	1051.06	18.50	true			2026-09-19 05:02:41
run_0086	gemma4_26b_no_thinking	instructions_for_query_generation+examples	complex_01	complex	structured_wording	0.00		0.00	9425	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.state_province]	[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerStateForMilkSubcategoryInUSAIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.state_province"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "customer_dim.country='USA'",\n    "product	10948	10948	2737	2737	2869	128	2997	9412	1	2777	6614	1032.79	19.35	true			2026-09-19 05:02:50
run_0087	gemma4_26b_no_thinking	instructions_for_query_generation+examples	complex_02	complex	structured_wording	0.00		0.00	9561	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	[product_dim.product_subcategory, date_dim.year_quarter]	[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductSubcategoryAndQuarterDuring1997ForBreakfastFoodsInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_subcategory",\n    "date_dim.year_quarter"\n  ],\n  "sigma": [\n    "date_dim.the_year='1997'",\n    "product_dim.product_category='Breakfast Foods'",\n    "	10927	10927	2732	2732	2866	128	2994	9548	1	2906	6622	985.92	19.33	true			2026-09-19 05:02:59
run_0088	gemma4_26b_no_thinking	instructions_for_query_generation+examples	complex_03	complex	structured_wording	0.00		0.00	9556	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	[date_dim.year_and_month, customer_dim.city]	[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByMonthAndCustomerCityForQ31997InCaliforniaWithDailyPaperPromotion",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_and_month",\n    "customer_dim.city"\n  ],\n  "sigma": [\n    "date_dim.year_quarter='1997-Q3'",\n    "customer_dim.state_province='California	10950	10950	2738	2738	2870	128	2998	9543	1	2939	6583	976.33	19.44	true			2026-09-19 05:03:09
run_0089	gemma4_26b_no_thinking	instructions_for_query_generation+examples	complex_04	complex	natural_wording	0.00		0.00	9603	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	4	0	0	For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?	sales_cube	Sum	store_sales	[date_dim.year_quarter, product_dim.brand_name]	[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "SalesRevenueByQuarterAndBrandForFoodInWashingtonUSA1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [\n    "date_dim.year_quarter",\n    "product_dim.brand_name"\n  ],\n  "sigma": [\n    "product_dim.product_category='Food'",\n    "customer_dim.state_province='Washington'",\n    "customer_dim.country='USA'",	10934	10934	2734	2734	2866	128	2994	9589	2	2831	6738	1012.30	18.99	true			2026-09-19 05:03:19
run_0090	gemma4_26b_no_thinking	instructions_for_query_generation+examples	complex_05	complex	natural_wording	0.00		0.00	9584	false						false	false	70.00	70.00	false	true	true	true	true	false	false	0	0	0	3	0	0	When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?	sales_cube	Avg	store_sales	[product_dim.product_category, store_dim.store_type]	[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreSalesByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997",\n  "aggregateFunction": "Avg",\n  "measure": "store_sales",\n  "gamma": [\n    "product_dim.product_category",\n    "store_dim.store_type"\n  ],\n  "sigma": [\n    "promotion_dim.promotion_name='Daily Paper'",\n    "store_dim.store_state='California'",\n    "	10954	10954	2739	2739	2869	128	2997	9570	1	2965	6583	967.32	19.44	true			2026-09-19 05:03:28
run_0091	gemma4_26b_no_thinking	prescription_of_result+examples	simple_01	simple	structured_wording	1.00	1.00	1.00	28955	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByProductCategoryFor1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	8888	8888	2222	2222	2504	87	2591	28942	1	24211	4368	103.42	19.92	true			2026-09-19 05:03:38
run_0092	gemma4_26b_no_thinking	prescription_of_result+examples	simple_02	simple	structured_wording	1.00	1.00	1.00	6161	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByStoreType",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["store_dim.store_type"],\n  "sigma": []\n}	8864	8864	2216	2216	2496	68	2564	6149	1	2757	3375	905.13	20.15	true			2026-09-19 05:04:07
run_0093	gemma4_26b_no_thinking	prescription_of_result+examples	simple_03	simple	structured_wording	1.00	1.00	1.00	5450	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesAcrossEntireCube",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": []\n}	8873	8873	2219	2219	2497	60	2557	5439	1	2434	2985	1025.56	20.10	true			2026-09-19 05:04:13
run_0094	gemma4_26b_no_thinking	prescription_of_result+examples	simple_04	simple	natural_wording	1.00	1.00	1.00	5935	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesRevenueByProductFamily",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["product_dim.product_family"],\n  "sigma": []\n}	8875	8875	2219	2219	2496	68	2564	5923	1	2502	3404	997.52	19.97	true			2026-09-19 05:04:18
run_0095	gemma4_26b_no_thinking	prescription_of_result+examples	simple_05	simple	natural_wording	0.00	0.97	1.00	7338	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	[store_dim.store_state='CA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalSalesRevenueFromCaliforniaStoresIn1998",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": [],\n  "sigma": [\n    "store_dim.store_state='California'",\n    "date_dim.the_year='1998'"\n  ]\n}	8885	8885	2222	2222	2502	97	2599	7327	1	2521	4788	992.42	20.26	true			2026-09-19 05:04:24
run_0096	gemma4_26b_no_thinking	prescription_of_result+examples	medium_01	medium	structured_wording	0.00	0.93	0.00	8248	true	0.75	1.00	1.00	1.00	1.00	false	false	85.00	85.00	true	true	true	true	false	true	true	0	1	1	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	[store_dim.store_state, date_dim.year_quarter]	[store_dim.store_country='USA', date_dim.the_year='1998']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalUnitSalesByStoreStateAndQuarterInUSAFor1998",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["store_dim.store_state", "date_dim.quarter"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1998'"]\n}	8910	8910	2228	2228	2509	109	2618	8237	1	2683	5536	934.99	19.69	true			2026-09-19 05:04:32
run_0097	gemma4_26b_no_thinking	prescription_of_result+examples	medium_02	medium	structured_wording	1.00	1.00	1.00	7698	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	[store_dim.store_country='USA', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "AverageStoreCostByProductFamilyInUSAFor1997",\n  "aggregateFunction": "Avg",\n  "measure": "store_cost",\n  "gamma": ["product_dim.product_family"],\n  "sigma": ["store_dim.store_country='USA'", "date_dim.the_year='1997'"]\n}	8902	8902	2226	2226	2507	100	2607	7684	1	2517	5149	995.84	19.42	true			2026-09-19 05:04:40
run_0098	gemma4_26b_no_thinking	prescription_of_result+examples	medium_03	medium	structured_wording	1.00	1.00	1.00	7604	true	1.00	1.00	1.00	1.00	1.00	true	true	100.00	100.00	true	true	true	true	true	true	true	0	0	0	0	0	0	What are the total store sales by promotion media type and product category during 1997?	sales_cube	Sum	store_sales	[promotion_dim.media_type, product_dim.product_category]	[date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "TotalStoreSalesByPromotionMediaTypeAndProductCategoryIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["promotion_dim.media_type", "product_dim.product_category"],\n  "sigma": ["date_dim.the_year='1997'"]\n}	8907	8907	2227	2227	2506	99	2605	7592	2	2647	4926	946.45	20.09	true			2026-09-19 05:04:48
run_0099	gemma4_26b_no_thinking	prescription_of_result+examples	medium_04	medium	natural_wording	0.00	0.97	1.00	7300	true	1.00	0.90	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	Among Golden-card customers in the USA, how many units did men and women buy?	sales_cube	Sum	unit_sales	[customer_dim.gender]	[customer_dim.member_card='Golden', customer_dim.country='USA']	{\n  "cubeName": "sales_cube",\n  "queryName": "UnitSalesByGenderForGoldenCardCustomersInUSA",\n  "aggregateFunction": "Sum",\n  "measure": "unit_sales",\n  "gamma": ["customer_dim.gender"],\n  "sigma": ["customer_dim.member_card='Golden-card'", "customer_dim.country='USA'"]\n}	8896	8896	2224	2224	2504	92	2596	7288	1	2498	4774	1002.25	19.27	true			2026-09-19 05:04:55
run_0100	gemma4_26b_no_thinking	prescription_of_result+examples	medium_05	medium	natural_wording	0.00	0.96	1.00	8458	true	1.00	0.88	1.00	1.00	1.00	false	true	85.00	100.00	true	true	true	true	true	false	true	0	0	0	0	0	1	During 1997, how did the sales revenue from low-fat products change from month to month?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	[product_dim.low_fat='1', date_dim.the_year='1997']	{\n  "cubeName": "sales_cube",\n  "queryName": "MonthlySalesRevenueForLowFatProductsIn1997",\n  "aggregateFunction": "Sum",\n  "measure": "store_sales",\n  "gamma": ["date_dim.year_and_month"],\n  "sigma": ["date_dim.the_year='1997'", "product_dim.low_fat='Y'"]\n}	8907	8907	2227	2227	2509	101	2610	8445	1	2871	5555	873.88	18.18	true			2026-09-19 05:05:02
